# lane	index_id	body_id	body_file	body_line	confidence
# Generated from the five published LN-CONCORDANCE.md mapping tables (see _RESIDUE.md section 5).
# body_id NONE == residue: the index promises it and no body exists anywhere. 35 such rows, all L4.
# Four L4 grades were downgraded HIGH->MED by adversarial verification: L4-P2-06, L4-P3-03, L4-P4-09, L4-P8-04.
L5	L5-T32	L5-T32	L5-06-tasks.md	2501	EXACT
L5	L5-T33	L5-T33	L5-06-tasks.md	2590	EXACT
L5	L5-T34	L5-T34	L5-06-tasks.md	2668	EXACT
L5	L5-T35	L5-T35	L5-06-tasks.md	2759	EXACT
L5	L5-T36	L5-T36	L5-06-tasks.md	2818	EXACT
L5	L5-T37	L5-T37	L5-06-tasks.md	2878	EXACT
L5	L5-T38	L5-T38	L5-06-tasks.md	2959	EXACT
L5	L5-T39	L5-T39	L5-06-tasks.md	3027	EXACT
L5	L5-T40	L5-T40	L5-06-tasks.md	3109	EXACT
L5	L5-T41	L5-T41	L5-06-tasks.md	3187	EXACT
L5	L5-T42	L5-T42	L5-06-tasks.md	3248	EXACT
L5	L5-T43	L5-T43	L5-06-tasks.md	3307	EXACT
L5	L5-T44	L5-T44	L5-06-tasks.md	3379	EXACT
L5	L5-T45	L5-T45	L5-06-tasks.md	3439	EXACT
L5	L5-T46	L5-T46	L5-06-tasks.md	3516	EXACT
L5	L5-T47	L5-T47	L5-06-tasks.md	3574	EXACT
L5	L5-T48	L5-T48	L5-06-tasks.md	3636	EXACT
L5	L5-T49	L5-T49	L5-06-tasks.md	3695	EXACT
L5	L5-T50	L5-T50	L5-06-tasks.md	3775	EXACT
L5	L5-T51	L5-T51	L5-06-tasks.md	3857	EXACT
L5	L5-T52	L5-T52	L5-06-tasks.md	3937	EXACT
L5	L5-T53	L5-T53	L5-06-tasks.md	4003	EXACT
L5	L5-T54	L5-T54	L5-06-tasks.md	4066	EXACT
L5	L5-T55	L5-T55	L5-06-tasks.md	4158	EXACT
L5	L5-T56	L5-T56	L5-06-tasks.md	4222	EXACT
L5	L5-T57	L5-T57	L5-06-tasks.md	4295	EXACT
L5	L5-T58	L5-T58	L5-06-tasks.md	4371	EXACT
L5	L5-T59	L5-T59	L5-06-tasks.md	4470	EXACT
